geoid10,dscore_2013,ascore_2013,pscore_2013,total_score,pop,dist,acre_pp,park_pp
371830527061009,2,5,5,12,230,1.436969,0,0
371830523013014,2,1,5,8,27,0.912394,0.033889,7.2e-05
371830520012023,2,4,4,10,56,0.929742,0.006846,0.000189
371830541054006,1,4,4,9,58,0.576415,0.011337,0.000103
371830525062001,1,3,3,7,12,0.593326,0.013421,0.000543
371830537252034,3,5,5,13,160,1.983261,0,0
371830523012000,2,1,4,7,880,0.652843,0.035608,0.000257
371830537093052,3,5,5,13,43,2.424584,0,0
371830545001022,1,3,3,7,185,0.554041,0.019889,0.000608
370630019002074,5,5,5,15,7,4.655843,0,0
371830538071001,2,4,4,10,2,1.178319,0.010065,0.000201
371830527072011,2,4,4,10,43,1.131057,0.011337,0.000103
371830527042003,2,4,5,11,247,0.634959,0.002298,8.6e-05
371830537161001,1,3,4,8,32,0.49144,0.014256,0.000338
371830541041045,2,4,4,10,79,0.883778,0.003023,0.000139
371830542071099,3,5,5,13,272,1.702379,0,0
371830512001002,1,4,3,8,75,0.375945,0.0067,0.000533
371830511012000,1,5,4,10,239,0.085274,0.000849,0.000102
371830527011000,2,4,4,10,86,0.931743,0.005234,0.000171
371830537163005,1,3,4,8,35,0.076932,0.016915,0.000407
371830520012008,2,4,4,10,4,0.935847,0.007093,0.000528
371830540131004,2,4,4,10,6,0.656532,0.002632,0.000288
371830540132045,3,5,5,13,34,1.652336,0,0
371830527011018,1,4,4,9,137,0.004328,0.002575,0.000102
371830526023002,2,4,4,10,51,0.644351,0.002575,0.000102
371830537093015,3,5,5,13,266,2.038077,0,0
371830519003017,2,4,4,10,104,0.655218,0.005034,0.000464
371830525072007,2,4,4,10,373,1.17467,0.002435,0.000119
370630019002082,5,5,5,15,2,4.482937,0,0
371830537261005,1,4,4,9,298,0.381302,0.002435,0.000119
371830523022011,2,5,5,12,132,1.477548,0,0
371830518003014,1,4,4,9,34,0.35384,0.004919,0.000462
371830518003011,1,4,4,9,40,0.439067,0.004919,0.000462
371830537141008,2,4,5,11,49,1.051284,0.004246,8.2e-05
371830541131010,4,5,5,14,490,2.842574,0,0
371830525041001,2,4,5,11,2037,1.18793,0.004523,9.4e-05
371830509002020,1,2,1,4,47,0.179883,0.026469,0.001408
371830540143036,2,5,5,12,40,1.399654,0,0
371830537131010,2,4,4,10,20,0.756073,0.002435,0.000119
371830540131020,2,1,4,7,48,1.015629,0.076914,0.000488
371830524041017,1,1,4,6,51,0.245972,0.036848,0.0004
371830507003001,1,4,3,8,33,0.399606,0.005775,0.000901
371830527073037,3,5,5,13,93,1.88377,0,0
371830541051028,3,5,5,13,123,2.050018,0,0
371830517002010,2,4,3,9,30,0.676405,0.010742,0.000924
371830540171022,2,4,4,10,73,1.273602,0.007237,0.000104
371830542091051,5,5,5,15,142,3.580476,0,0
371830521012010,1,4,4,9,24,0.102684,0.010931,0.000513
371830540143005,2,4,4,10,70,1.092103,0.001332,0.00017
371830516005008,1,4,4,9,3,0.475356,0.004688,0.000458
371830540072008,3,5,5,13,17,1.609321,0,0
371830525033037,2,4,5,11,122,0.927757,0.004523,9.4e-05
371830537113013,2,3,4,9,49,0.765213,0.012746,0.000229
371830541063017,1,3,4,8,30,0.055239,0.016556,0.000185
371830521014019,1,3,3,7,28,0.410332,0.013485,0.000771
371830527012015,2,4,4,10,101,1.198132,0.002575,0.000102
371830524041012,1,1,4,6,33,0.426044,0.036848,0.0004
371830524072011,2,1,4,7,51,1.020912,0.034432,0.000176
371830540122006,1,4,4,9,263,0.464266,0.009896,0.000173
371830541052013,2,5,5,12,12,1.420791,0,0
371830517003021,2,4,3,9,47,0.934893,0.006392,0.000572
371830524081014,1,4,4,9,62,0.52319,0.002044,0.000235
371830540163014,3,5,5,13,3,1.637103,0,0
371830540012007,1,4,4,9,32,0.417681,0.005234,0.000171
371830528062037,3,5,5,13,18,2.356246,0,0
371830524043001,1,1,4,6,105,0.310976,0.036867,0.000452
371830516002021,1,4,4,9,70,0.134761,0.00418,0.000402
371830540134042,2,5,5,12,10,1.421785,0,0
371830528072015,2,4,4,10,32,0.772634,0.010303,0.000189
371830537093058,3,5,5,13,101,2.372592,0,0
371830507003019,1,4,2,7,94,0.247953,0.005188,0.001334
371830541102025,5,5,5,15,115,4.002216,0,0
371830503002017,1,2,2,5,27,0.435092,0.022184,0.001057
371830537073014,2,3,3,8,244,0.850097,0.01695,0.000535
371830519002009,1,4,3,8,56,0.551683,0.00604,0.000543
371830536101048,3,5,5,13,121,1.637041,0,0
371830540163007,2,1,4,7,35,1.273458,0.059635,0.000247
371830505001020,1,4,2,7,38,0.181671,0.006666,0.001297
371830545003017,2,5,5,12,46,1.49813,0,0
371830519002020,1,4,3,8,28,0.532387,0.006812,0.000869
371830537142006,2,5,4,11,164,1.080681,0.001169,0.000134
371830520021012,1,4,4,9,60,0.457049,0.006846,0.000189
371830521021001,2,4,4,10,6,0.709134,0.006846,0.000189
371830540082002,1,4,4,9,189,0.57999,0.003023,0.000139
371830537162004,2,3,4,9,258,1.147476,0.014256,0.000338
371830518001012,1,4,4,9,54,0.274091,0.004919,0.000462
371830506003024,1,4,1,6,106,0.034623,0.005587,0.001794
371830538084018,2,2,3,7,2,0.778447,0.025679,0.000856
371830526021009,2,4,4,10,46,0.930832,0.005234,0.000171
371830510001018,1,3,3,7,65,0.496183,0.021651,0.000886
371830525051019,2,4,4,10,16,0.71764,0.007136,0.00048
371830540131053,3,5,5,13,276,1.638153,0,0
371830521021000,2,4,4,10,43,0.672508,0.006846,0.000189
371830540123004,2,4,4,10,38,0.836841,0.007237,0.000104
371830527043024,2,4,5,11,3,1.149625,0.002298,8.6e-05
371830521011011,2,4,4,10,28,1.209628,0.002514,0.000107
371830537171019,3,5,5,13,37,2.125651,0,0
371830536102112,1,4,4,9,14,0.188111,0.001964,0.000197
371830527012003,2,4,4,10,368,1.236387,0.002575,0.000102
371830541102007,4,5,5,14,50,2.723482,0,0
371830526031013,1,3,3,7,284,0.374979,0.012124,0.000955
371830528062054,3,5,5,13,49,1.634624,0,0
371830536101012,2,5,5,12,42,1.450672,0,0
371830501001071,1,2,1,4,3,0.120068,0.024555,0.001927
371830540141028,3,5,5,13,81,1.560916,0,0
371830519002003,1,4,4,9,167,0.437577,0.005367,0.000445
371830507002000,1,4,1,6,56,0.229737,0.005514,0.001457
371830520011000,3,5,5,13,1014,1.902183,0,0
371830540171036,2,4,4,10,44,1.226013,0.007237,0.000104
371830528033048,3,5,5,13,213,1.805426,0,0
371830523023033,3,5,5,13,80,1.700119,0,0
371830540132050,2,4,4,10,30,1.156616,0.002632,0.000288
371830540111001,3,5,5,13,162,1.724003,0,0
371830526023004,2,4,4,10,65,0.856125,0.002575,0.000102
371830517001007,1,4,4,9,96,0.454028,0.004919,0.000462
371830523013025,2,1,5,8,140,0.910894,0.033889,7.2e-05
371830537231013,1,5,4,10,128,0.430001,0,0.00013
371830527011019,1,4,4,9,32,0.275918,0.002575,0.000102
371830537162006,2,3,4,9,50,0.79442,0.014256,0.000338
371830519001038,1,4,3,8,45,0.261427,0.005769,0.000843
371830506001002,1,4,3,8,646,0.586204,0.006033,0.000665
371830521012004,1,3,3,7,166,0.457702,0.014794,0.000604
371830538082011,2,4,4,10,64,1.185352,0.010065,0.000201
371830517003017,2,4,4,10,46,1.010105,0.008373,0.000528
371830540161001,2,1,4,7,11,0.8237,0.059635,0.000247
371830541061027,3,5,5,13,23,2.414802,0,0
371830506002040,1,4,2,7,2,0.32126,0.007081,0.001165
371830542071093,3,5,5,13,15,1.848081,0,0
371830516005011,1,4,4,9,58,0.551593,0.004688,0.000458
371830537222015,2,4,5,11,15,1.274189,0.004246,8.2e-05
371830540143002,3,5,5,13,76,1.846915,0,0
371830541055007,2,1,4,7,35,1.24887,0.03317,0.0002
371830524063019,3,5,5,13,16,2.179501,0,0
371830509001010,1,2,2,5,87,0.230123,0.025035,0.001346
371830521021007,2,4,4,10,202,0.844211,0.006846,0.000189
371830537211015,3,5,5,13,126,2.088,0,0
371830541102045,5,5,5,15,195,3.382742,0,0
371830540161002,2,1,4,7,180,1.017829,0.059635,0.000247
371830541063008,2,3,4,9,92,0.742563,0.016556,0.000185
371830521014024,1,3,3,7,35,0.557967,0.014794,0.000604
371830524072009,2,4,4,10,157,1.021454,0.00124,0.000144
371830501001049,1,4,1,6,29,0.088422,0.005637,0.001884
371830541042026,1,1,4,6,120,0.358354,0.03317,0.0002
371830545001003,1,2,2,5,73,0.145758,0.025035,0.001346
371830545004018,2,4,4,10,53,0.705495,0.00545,0.000141
371830540162016,2,1,4,7,7,0.716162,0.059635,0.000247
371830527052022,2,4,4,10,46,0.887525,0.002464,0.000129
371830541102004,4,5,5,14,60,2.808414,0,0
371830524063011,4,5,5,14,175,2.664681,0,0
371830520021003,2,4,4,10,19,0.729577,0.006846,0.000189
371830540041005,1,4,4,9,33,0.531899,0.009896,0.000173
371830501001050,1,4,1,6,7,0.032714,0.005587,0.001794
371830541054023,2,5,5,12,5,1.384047,0,0
371830540181031,1,4,5,10,76,0.578839,0.002298,8.6e-05
371830527043005,1,4,5,10,15,0.477678,0.002298,8.6e-05
371830538071022,2,4,4,10,44,0.724475,0.010065,0.000201
371830537181005,5,5,5,15,263,3.974245,0,0
371830523011005,1,1,4,6,32,0.152547,0.035608,0.000257
371830508001010,1,4,1,6,51,0.191081,0.010426,0.001687
371830520024004,2,4,2,8,37,0.789828,0.002916,0.001104
371830541051002,4,5,5,14,58,2.489443,0,0
371830516004017,1,4,3,8,13,0.089263,0.005007,0.000651
371830537072001,1,5,4,10,47,0.291679,3.5e-05,0.000258
371830540061002,2,5,5,12,189,1.416265,0,0
371830506003019,1,4,1,6,35,0.176316,0.00556,0.001704
371830512002017,1,3,3,7,69,0.57339,0.02135,0.000588
371830528033073,2,5,5,12,46,1.438875,0,0
371830509003001,1,2,1,4,34,0.027329,0.026404,0.001666
371830541043016,2,4,4,10,2,0.986757,0.003023,0.000139
371830540013006,1,4,5,10,301,0.564601,0.002659,6.9e-05
371830536102019,2,4,4,10,44,0.794025,0.001964,0.000197
371830510002009,1,2,1,4,7,0.139001,0.025559,0.001523
371830540112002,2,2,3,7,62,0.92899,0.025679,0.000856
371830527011007,1,4,4,9,79,0.621398,0.002575,0.000102
371830537142022,2,4,4,10,2,0.932003,0.002435,0.000119
371830528033064,3,5,5,13,54,1.799317,0,0
371830521012015,1,4,4,9,102,0.327341,0.010931,0.000513
370630019002065,5,5,5,15,48,4.717595,0,0
371830530081021,2,1,5,8,125,1.184017,0.033889,7.2e-05
371830527062009,3,5,5,13,171,1.928085,0,0
371830517001001,1,4,3,8,43,0.189713,0.009511,0.000789
371830540131010,2,4,4,10,71,0.843715,0.002632,0.000288
371830528061020,3,5,5,13,121,1.899336,0,0
371830540141045,2,4,4,10,212,0.715018,0.001332,0.00017
371830540081006,1,4,4,9,67,0.317232,0.003023,0.000139
371830514002011,1,4,3,8,80,0.440358,0.007505,0.000675
371830541062005,2,5,5,12,493,1.468189,0,0
371830537091004,2,5,5,12,73,1.42368,0,0
371830540181016,2,4,5,11,4,0.883797,0.002298,8.6e-05
371830524041015,1,1,4,6,243,0.38077,0.035672,0.00032
371830536101036,2,4,4,10,716,1.147189,0.001964,0.000197
371830537071022,1,3,4,8,104,0.270961,0.012254,0.000211
371830537093013,3,5,5,13,13,2.056647,0,0
371830526011000,2,4,4,10,28,1.230999,0.00583,0.00033
371830541055002,2,1,4,7,195,0.804974,0.03317,0.0002
371830537171036,4,5,5,14,7,3.194867,0,0
371830519001012,1,4,4,9,65,0.542768,0.001473,0.000378
371830537181015,5,5,5,15,49,3.744874,0,0
371830537171023,4,5,5,14,44,2.596476,0,0
371830545004003,1,4,4,9,894,0.44188,0.00545,0.000141
371830541101004,5,5,5,15,583,3.55377,0,0
371830541053007,4,5,5,14,793,2.815793,0,0
371830527063008,3,5,5,13,139,2.132231,0,0
371830541041015,3,5,5,13,4,1.994566,0,0
371830540121013,2,5,5,12,2,1.492465,0,0
371830542102042,5,5,5,15,59,3.727619,0,0
371830541063038,2,3,4,9,31,0.661036,0.016556,0.000185
371830517003022,1,4,4,9,32,0.507781,0.004311,0.000401
371830526012018,1,4,4,9,87,0.275379,0.008373,0.000528
371830528061003,2,4,4,10,18,1.03614,0.010303,0.000189
371830540061005,1,5,4,10,122,0.629813,3.5e-05,0.000128
371830541103022,5,5,5,15,68,4.27885,0,0
371830501001108,1,2,1,4,21,0.18482,0.023208,0.001717
371830537241028,3,5,5,13,107,1.920407,0,0
371830540012002,2,4,4,10,88,1.15772,0.005234,0.000171
371830536102020,2,4,4,10,156,0.692625,0.001964,0.000197
371830526032009,1,3,3,7,53,0.617071,0.012516,0.000853
371830505001030,1,4,1,6,25,0.061206,0.006299,0.001513
371830541131008,5,5,5,15,1,4.261126,0,0
371830537132012,2,4,4,10,189,1.153635,0.006681,0.0002
371830503002009,1,2,3,6,10,0.342068,0.021919,0.000956
371830540162018,2,1,4,7,33,1.128802,0.059635,0.000247
371830536101028,3,5,5,13,42,1.970196,0,0
371830524041002,1,1,4,6,11,0.382681,0.036848,0.0004
371830525052001,1,3,4,8,6,0.613225,0.012254,0.000211
371830541055005,2,1,4,7,58,0.638033,0.03317,0.0002
371830537251005,3,5,5,13,60,1.765826,0,0
371830521012012,1,3,3,7,63,0.282082,0.014794,0.000604
371830519003009,2,4,4,10,50,0.852052,0.00434,0.000289
371830525043024,2,4,5,11,26,0.666108,0.004523,9.4e-05
371830501001008,1,4,1,6,3,0.592475,0.004658,0.001419
371830523022014,1,4,4,9,270,0.353332,0.00545,0.000141
371830524063006,4,5,5,14,74,2.682641,0,0
371830527072025,2,4,4,10,100,1.051714,0.011337,0.000103
371830537181014,5,5,5,15,84,3.644377,0,0
371830537163003,2,3,4,9,58,0.70074,0.016673,0.000368
371830541052032,3,5,5,13,13,1.768169,0,0
371830540151038,1,4,4,9,226,0.450192,0.003023,0.000139
371830509002007,1,2,2,5,163,0.264615,0.022195,0.001303
371830525072024,3,5,5,13,116,2.016222,0,0
371830524093006,1,5,4,10,163,0.277097,0.001195,0.000132
371830518002014,1,4,4,9,88,0.367471,0.006237,0.000524
371830527052038,2,4,4,10,5,1.060896,0.003061,0.000127
371830542102031,5,5,5,15,9,3.525936,0,0
371830505002002,1,4,4,9,200,0.0339,0.004567,0.000165
371830537112002,3,5,5,13,79,1.666555,0,0
371830528033008,3,5,5,13,40,1.960548,0,0
371830509002013,1,2,2,5,26,0.132197,0.022202,0.001361
371830537093005,3,5,5,13,281,2.355598,0,0
371830523011012,2,1,5,8,17,0.992649,0.033889,7.2e-05
371830542071021,4,5,5,14,796,2.589141,0,0
371830540081008,1,4,4,9,72,0.38907,0.003023,0.000139
371830525042001,1,4,4,9,126,0.245492,0.007597,0.000446
371830516004007,1,4,4,9,130,0.442669,0.003789,0.000471
371830528033025,2,5,5,12,83,1.374588,0,0
371830520023006,2,4,4,10,108,0.644441,0.006846,0.000189
371830524011002,4,5,5,14,5,2.616048,0,0
371830509002003,1,2,1,4,42,0.289142,0.026774,0.001714
371830537252016,1,3,4,8,17,0.378225,0.012746,0.000229
371830540042003,2,4,4,10,527,0.753939,0.009896,0.000173
371830518002008,1,4,4,9,109,0.252314,0.004919,0.000462
371830508002004,1,4,2,7,44,0.345904,0.007257,0.00102
371830501001091,1,2,1,4,6,0.01864,0.023437,0.001796
371830542071091,2,5,5,12,170,1.424861,0,0
371830524071012,2,4,4,10,272,1.206594,0.00209,0.000246
371830540111014,2,2,3,7,1,1.188743,0.025679,0.000856
371830537093035,4,5,5,14,26,2.499176,0,0
371830545002010,1,4,1,6,51,0.254801,0.009058,0.002393
371830542091031,5,5,5,15,37,3.789491,0,0
371830516002023,1,4,3,8,53,0.330984,0.004548,0.000541
371830528064008,3,5,5,13,58,1.735436,0,0
371830545003014,2,5,5,12,111,1.482733,0,0
371830514002013,1,4,3,8,25,0.206257,0.006832,0.000633
371830537093002,3,5,5,13,4,2.065481,0,0
371830537092027,2,5,5,12,692,1.386187,0,0
371830541063034,2,3,4,9,110,0.80805,0.016556,0.000185
371830527063016,3,5,5,13,22,1.898161,0,0
371830540141068,2,5,5,12,45,1.385108,0,0
371830537092020,2,4,4,10,79,1.215208,0.002435,0.000119
371830538071007,1,4,4,9,1,0.37113,0.010065,0.000201
371830542071036,4,5,5,14,171,2.611505,0,0
371830537112011,1,3,4,8,3,0.540959,0.012746,0.000229
371830541054014,2,4,4,10,2,1.02867,0.011337,0.000103
371830512003026,1,2,3,6,11,0.177469,0.023205,0.000709
371830528063020,2,5,5,12,13,1.378647,0,0
371830511022001,1,3,4,8,2026,0.407506,0.019997,0.000437
371830536102109,1,4,4,9,28,0.215703,0.001964,0.000197
371830515022026,1,4,4,9,76,0.459353,0.00418,0.000402
371830527011012,1,4,4,9,28,0.169904,0.002575,0.000102
371830540132027,2,4,4,10,52,1.248386,0.002632,0.000288
371830545001023,1,3,3,7,33,0.485074,0.020133,0.000668
371830540072009,2,5,4,11,54,1.163261,0,0.00013
371830540161011,2,1,4,7,37,0.812082,0.059635,0.000247
371830515021004,2,4,4,10,51,0.678754,0.001218,0.00018
371830527052014,2,4,4,10,61,1.028886,0.002464,0.000129
371830537111015,3,5,5,13,60,1.755483,0,0
371830527012002,2,4,5,11,25,1.250216,0.002298,8.6e-05
371830527062005,3,5,5,13,9,1.703987,0,0
371830528071003,4,5,5,14,3,2.73958,0,0
371830527063015,3,5,5,13,10,1.85491,0,0
371830520022013,1,4,3,8,53,0.203055,0.001467,0.000655
371830507003007,1,4,3,8,20,0.441773,0.002452,0.000941
371830512003029,1,2,3,6,33,0.161582,0.023205,0.000709
371830541063026,2,3,4,9,55,0.904834,0.016556,0.000185
371830528072018,2,4,4,10,62,0.681829,0.010303,0.000189
371830537093009,3,5,5,13,54,2.368743,0,0
371830512003031,1,2,3,6,33,0.28456,0.02323,0.000787
371830540061010,2,4,4,10,209,0.971189,0.002694,0.000197
371830540131006,2,4,4,10,5,1.007509,0.002632,0.000288
371830525062006,2,3,3,8,30,0.817164,0.013421,0.000543
371830527072014,1,4,4,9,58,0.197169,0.011337,0.000103
371830516002011,1,4,4,9,73,0.613322,0.00255,0.000131
371830537132019,1,4,5,10,108,0.486171,0.004246,8.2e-05
371830541131007,4,5,5,14,35,3.174644,0,0
371830540171033,2,4,4,10,460,1.202428,0.007237,0.000104
371830537261014,2,4,4,10,67,0.649151,0.002435,0.000119
371830541061037,3,5,5,13,100,1.658756,0,0
371830540081007,1,4,4,9,29,0.404874,0.003023,0.000139
371830537112014,2,3,4,9,47,0.635213,0.012746,0.000229
371830523023006,2,5,5,12,61,1.438833,0,0
371830536101079,3,5,5,13,134,2.137684,0,0
371830540082011,2,4,4,10,38,0.846416,0.003023,0.000139
371830527073014,2,4,4,10,136,1.111788,0.011337,0.000103
371830542071104,2,4,4,10,83,1.056313,0.002632,0.000288
371830505002013,1,4,3,8,8,0.477714,0.005561,0.000752
371830526032000,1,4,3,8,19,0.572406,0.008856,0.000655
371830540163004,2,1,4,7,45,0.828725,0.059635,0.000247
371830514003010,1,4,3,8,76,0.588753,0.007505,0.000675
371830515011015,1,4,4,9,20,0.243345,0.007136,0.00048
371830527052021,1,4,4,9,49,0.538998,0.002464,0.000129
371830528033015,3,5,5,13,44,1.75673,0,0
371830504002006,1,4,2,7,105,0.197323,0.004321,0.001199
371830526031001,2,4,4,10,85,0.7195,0.008373,0.000528
371830506002005,1,4,2,7,18,0.240013,0.006626,0.00099
371830526021007,2,4,4,10,219,0.698497,0.00583,0.00033
371830537092028,2,5,5,12,1,1.30328,0,0
371830537113018,2,4,4,10,23,0.683116,0.006681,0.0002
371830521014029,1,3,4,8,71,0.276367,0.01228,0.000497
371830512002000,1,4,3,8,429,0.378018,0.0067,0.000533
371830541042015,1,1,4,6,31,0.294851,0.03317,0.0002
371830512003011,1,4,3,8,51,0.12304,0.0067,0.000533
371830525061019,2,4,3,9,17,0.759301,0.011078,0.00063
371830518003010,1,4,4,9,83,0.209567,0.004919,0.000462
371830527073011,2,4,4,10,44,0.638567,0.011337,0.000103
371830514003001,1,4,3,8,46,0.337029,0.005624,0.000621
371830523023027,2,4,4,10,259,0.709669,0.00545,0.000141
371830527073008,2,4,4,10,53,1.128775,0.011337,0.000103
371830507003044,1,4,3,8,26,0.355183,0.008572,0.000818
371830537092018,2,4,4,10,25,1.256027,0.002435,0.000119
371830542071095,3,5,5,13,54,1.98256,0,0
371830540062000,2,4,5,11,115,1.275793,0.002659,6.9e-05
371830525032002,2,4,5,11,1308,0.874409,0.004523,9.4e-05
371830541042008,1,1,4,6,123,0.610284,0.03317,0.0002
371830541043011,3,5,5,13,58,1.888266,0,0
371830540131000,2,5,5,12,568,1.294067,0,0
371830537223003,2,4,4,10,169,0.961985,0.010065,0.000201
371830527071006,2,4,4,10,39,1.214701,0.011337,0.000103
371830545001014,1,3,3,7,53,0.305403,0.020215,0.000854
371830541051003,4,5,5,14,48,2.447013,0,0
371830528064033,3,5,5,13,59,1.838559,0,0
371830524061003,3,5,5,13,648,1.575015,0,0
371830537261001,2,4,4,10,409,0.836061,0.002435,0.000119
371830528061010,1,4,4,9,21,0.310963,0.010303,0.000189
371830537152005,2,5,4,11,244,0.981723,0.001169,0.000134
371830540121005,3,5,5,13,197,1.782682,0,0
371830525072015,2,5,5,12,62,1.399262,0,0
371830517001009,1,4,4,9,67,0.23787,0.004758,0.000362
371830527072012,2,4,4,10,78,0.825867,0.011337,0.000103
371830526012014,2,4,4,10,38,0.755281,0.008373,0.000528
371830537222014,2,5,5,12,52,1.309635,0,0
371830540141057,2,5,5,12,24,1.520492,0,0
371830520024003,2,4,2,8,31,0.948008,0.00289,0.00103
371830530082005,3,5,5,13,247,2.000726,0,0
371830530091000,3,5,5,13,38,2.004388,0,0
371830541061007,3,5,5,13,156,2.380324,0,0
371830540162019,1,1,4,6,208,0.212552,0.059635,0.000247
371830535211002,5,5,5,15,123,3.352294,0,0
371830540121008,2,5,5,12,441,1.464219,0,0
371830526011025,1,4,4,9,60,0.307982,0.004062,0.000127
371830525043035,1,4,4,9,49,0.190244,0.007597,0.000446
371830525031003,3,5,5,13,97,1.756975,0,0
371830516005003,1,4,4,9,42,0.624248,0.004266,0.000456
371830525052008,2,4,4,10,17,1.133303,0.004153,0.000334
371830540141031,2,4,4,10,120,0.969869,0.001332,0.00017
371830537142025,1,3,3,7,4,0.577457,0.013421,0.000543
371830537262001,3,5,5,13,23,1.550087,0,0
371830541053000,3,5,5,13,119,2.09137,0,0
371830540134044,2,5,5,12,52,1.353773,0,0
371830525033009,3,5,5,13,2,2.038958,0,0
371830536101041,2,5,5,12,39,1.344025,0,0
371830537261004,1,4,4,9,4,0.501469,0.002435,0.000119
371830537072000,1,5,4,10,331,0.385055,3.5e-05,0.000258
371830542071109,2,5,5,12,82,1.466141,0,0
371830525051026,1,4,4,9,13,0.178018,0.004062,0.000127
371830508002011,1,3,3,7,153,0.155642,0.012494,0.000717
371830517002001,1,4,4,9,83,0.387591,0.005353,0.000502
371830524063000,3,5,5,13,2,2.374443,0,0
371830540132036,2,5,5,12,113,1.467342,0,0
371830528072064,2,4,4,10,19,1.113221,0.010303,0.000189
371830541052003,2,4,4,10,1,1.249701,0.011337,0.000103
371830514004010,2,4,3,9,43,0.840528,0.003018,0.000546
371830538082009,2,5,5,12,303,1.47535,0,0
371830520012025,2,4,2,8,38,0.810078,0.00289,0.00103
371830537071029,2,5,4,11,67,0.80627,0.001169,0.000134
371830523011015,2,1,5,8,115,0.868165,0.033889,7.2e-05
371830520012003,2,5,5,12,16,1.348993,0,0
371830519003000,1,4,4,9,337,0.076105,0.005013,0.000387
371830506002019,1,4,2,7,36,0.238158,0.007091,0.001245
371830521014033,1,3,3,7,156,0.605018,0.014794,0.000604
371830525041002,2,4,4,10,70,1.082939,0.004201,0.000326
371830526011016,2,4,4,10,45,0.704722,0.004062,0.000127
371830528033023,3,5,5,13,25,1.545795,0,0
371830540072004,3,5,5,13,11,1.53445,0,0
371830525032018,2,4,5,11,74,0.748246,0.004523,9.4e-05
371830519002022,1,4,3,8,57,0.483406,0.006812,0.000869
371830541102028,5,5,5,15,177,3.675374,0,0
371830528064028,1,4,4,9,143,0.520798,0.010303,0.000189
371830519002017,2,4,3,9,46,0.641896,0.00611,0.000614
371830537241034,2,4,4,10,27,1.271885,0.0085,0.000147
371830525072014,3,5,5,13,62,1.623476,0,0
371830540151009,1,4,4,9,180,0.446587,0.003023,0.000139
371830541062038,1,3,4,8,42,0.431945,0.016556,0.000185
371830530082008,2,1,5,8,32,1.210546,0.033889,7.2e-05
371830506003005,1,4,1,6,29,0.105792,0.00561,0.001793
